"François Devin","ophtalmologiste, Centre Monticelli-Paradis ; Clinique Juge, Marseille"
"Elsa Di Foggia","interne d’ophtalmologie, service d’ophtalmologie, Nouvel hôpital civil,"
"","Hôpitaux universitaires de Strasbourg"
"Corinne Dot","professeur des universités-praticien hospitalier, chef du service d’ophtalmologie,"
"","HIA Desgenettes, Lyon"
"Hussam El Chehab","ophtalmologiste, praticien hospitalier militaire, HIA Desgenettes, Lyon"
"Vincent Gualino","ophtalmologiste et praticien attaché, Clinique Honoré Cave, Montauban ;"
"","hôpital Lariboisière, AP-HP, Paris ; hôpital Purpan, CHU de Toulouse"
"Pauline Heitz","chef de clinique-assistante, service d’ophtalmologie, Nouvel hôpital civil,"
"","Hôpitaux universitaires de Strasbourg"
"Delphine Lam","chef de clinique-assistante, service d’ophtalmologie, groupe hospitalier Pitié-"
"","Salpêtrière, AP-HP, Paris"
"Yannick Le Mer","praticien hospitalier, chef de service adjoint, Fondation ophtalmologique Adolphe"
"","de Rothschild, Paris"
"François Malecaze","professeur des universités-praticien hospitalier, chef du service d’ophtalmologie,"
"","hôpital Pierre-Paul Riquet, CHU de Toulouse"
"Nathalie Massamba","praticien hospitalier, service d’ophtalmologie, groupe hospitalier Pitié-Salpêtrière,"
"","AP-HP, Paris"
"Solange Milazzo","professeur des universités-praticien hospitalier, chef du service d’ophtalmologie,"
"","CHU Amiens-Picardie, Salouël"
"Élise Philippakis","chef de clinique-assistante, service d’ophtalmologie, hôpital Lariboisière,"
"","AP-HP, Paris"
"Sam Razavi","ophtalmologiste, Tours"
"Frédéric Rouberol","ophtalmologiste, Centre Kléber, Lyon"
"Arnaud Sauer","professeur des universités-praticien hospitalier, service d’ophtalmologie,"
"","Nouvel hôpital civil, Hôpitaux universitaires de Strasbourg"
"Vincent Soler","professeur des universités-praticien hospitalier, service d’ophtalmologie,"
"","hôpital Pierre-Paul Riquet, CHU de Toulouse"
"Éric H. Souied","professeur des universités-praticien hospitalier, chef du service d’ophtalmologie,"
"","CHI de Créteil"
"Claude Speeg-Schatz","professeur des universités-praticien hospitalier, chef du service d’ophtalmologie,"
"","Nouvel hôpital civil, Hôpitaux universitaires de Strasbourg"
"Maté Streho","praticien attaché, centre Explore Vision Paris, Paris ; Centre d’exploration"
"","de la Vision Rueil, Rueil-Malmaison ; hôpital Lariboisière, AP-HP, Paris"
"Ramin Tadayoni","professeur des universités-praticien hospitalier, chef du service d’ophtalmologie,"
"","hôpital Lariboisière, AP-HP, Paris"
"Céline Terrada","praticien attaché, service d’ophtalmologie, groupe hospitalier Pitié-Salpêtrière,"
"","AP-HP, Paris"
"Michel Weber","professeur des universités-praticien hospitalier, chef du service d’ophtalmologie,"
"","CHU de Nantes"
"Christophe Zech","ophtalmologiste, Centre ophtalmologique Kléber, Lyon"
